id_regions	code_country	date	hour_band	call_out_activity
7	0	2013-12-01/07:00:00	7	25.1094
7	0	2013-12-01/08:00:00	8	26.3412
7	0	2013-12-01/09:00:00	9	14.3908
7	0	2013-12-01/10:00:00	10	15.5730
7	0	2013-12-01/11:00:00	11	16.8251
7	0	2013-12-01/12:00:00	12	22.3269
7	0	2013-12-01/13:00:00	13	35.1071
7	0	2013-12-01/14:00:00	14	30.8316
7	0	2013-12-01/15:00:00	15	25.4011
7	0	2013-12-01/16:00:00	16	20.5837
7	0	2013-12-01/17:00:00	17	5.3794
7	1	2013-11-30/20:20:00	20	0.7969
7	1	2013-12-01/01:50:00	1	1.2036
7	1	2013-12-01/02:20:00	2	2.4072
7	1	2013-12-01/07:50:00	7	1.5206
7	1	2013-12-01/08:50:00	8	0.4529
7	1	2013-12-01/10:30:00	10	1.2036
7	1	2013-12-01/11:00:00	11	2.8964
7	1	2013-12-01/13:00:00	13	0.5983
7	1	2013-12-01/15:10:00	15	0.0491
7	1	2013-12-01/17:00:00	17	0.1474
7	7	2013-12-01/02:00:00	2	1.3049
7	7	2013-12-01/03:20:00	3	1.7460
7	7	2013-12-01/04:00:00	4	0.7437
7	7	2013-12-01/05:30:00	5	0.7821
7	7	2013-12-01/07:50:00	7	0.1766
7	7	2013-12-01/08:20:00	8	0.1053
7	7	2013-12-01/10:00:00	10	1.4578
7	7	2013-12-01/11:10:00	11	0.0599
7	7	2013-12-01/12:30:00	12	0.4188
7	7	2013-12-01/13:00:00	13	1.2466
7	7	2013-12-01/14:50:00	14	0.0066
7	20	2013-12-01/03:10:00	3	2.1734
7	20	2013-12-01/09:00:00	9	0.0155
7	20	2013-12-01/11:10:00	11	0.3112
7	20	2013-12-01/12:00:00	12	0.0161
7	20	2013-12-01/15:30:00	15	0.0284
7	30	2013-11-30/22:10:00	22	0.1635
7	30	2013-12-01/04:20:00	4	0.0550
7	30	2013-12-01/11:10:00	11	2.5728
7	30	2013-12-01/16:40:00	16	0.8247
7	31	2013-12-01/04:10:00	4	0.8508
7	31	2013-12-01/10:00:00	10	0.0010
7	31	2013-12-01/11:20:00	11	0.0010
7	31	2013-12-01/13:10:00	13	0.0088
7	32	2013-12-01/05:00:00	5	0.1452
7	32	2013-12-01/07:30:00	7	0.5822
7	32	2013-12-01/09:10:00	9	0.3285
7	32	2013-12-01/10:00:00	10	5.6692
7	32	2013-12-01/13:50:00	13	0.8145
7	32	2013-12-01/15:40:00	15	0.0082
7	33	2013-12-01/05:00:00	5	3.3041
7	33	2013-12-01/06:00:00	6	0.5662
7	33	2013-12-01/07:00:00	7	1.2725
7	33	2013-12-01/08:00:00	8	2.4159
7	33	2013-12-01/10:30:00	10	0.0338
7	33	2013-12-01/11:00:00	11	1.1721
7	33	2013-12-01/12:00:00	12	2.3439
7	33	2013-12-01/14:30:00	14	0.7558
7	33	2013-12-01/15:00:00	15	0.0338
7	34	2013-11-30/19:00:00	19	0.3457
7	34	2013-12-01/03:10:00	3	0.5609
7	34	2013-12-01/05:10:00	5	0.9737
7	34	2013-12-01/06:30:00	6	1.2709
7	34	2013-12-01/07:10:00	7	0.0887
7	34	2013-12-01/08:00:00	8	0.4529
7	34	2013-12-01/10:10:00	10	0.8799
7	34	2013-12-01/11:00:00	11	0.0419
7	34	2013-12-01/13:40:00	13	1.8321
7	34	2013-12-01/14:00:00	14	2.3860
7	34	2013-12-01/17:20:00	17	0.0094
7	36	2013-12-01/06:40:00	6	0.1327
7	36	2013-12-01/09:50:00	9	0.0385
7	39	2013-11-30/18:00:00	18	338.7275
7	39	2013-11-30/19:00:00	19	274.8683
7	39	2013-11-30/20:00:00	20	133.2822
7	39	2013-11-30/21:00:00	21	57.4946
7	39	2013-11-30/22:00:00	22	56.4104
7	39	2013-11-30/23:00:00	23	77.3058
7	39	2013-12-01/01:00:00	1	254.9026
7	39	2013-12-01/02:00:00	2	942.5784
7	39	2013-12-01/03:00:00	3	2023.6988
7	39	2013-12-01/04:00:00	4	2441.0134
7	39	2013-12-01/05:00:00	5	2965.6213
7	39	2013-12-01/06:00:00	6	2603.5262
7	39	2013-12-01/07:00:00	7	1870.0241
7	39	2013-12-01/08:00:00	8	2002.5564
7	39	2013-12-01/09:00:00	9	1877.6401
7	39	2013-12-01/10:00:00	10	2235.1460
7	39	2013-12-01/11:00:00	11	2795.9754
7	39	2013-12-01/12:00:00	12	2682.0257
7	39	2013-12-01/13:00:00	13	1967.8991
7	39	2013-12-01/14:00:00	14	1435.4162
7	39	2013-12-01/15:00:00	15	813.3301
7	39	2013-12-01/16:00:00	16	359.4291
7	39	2013-12-01/17:00:00	17	158.4459
7	40	2013-12-01/01:20:00	1	3.8996
7	40	2013-12-01/02:10:00	2	8.0811
7	40	2013-12-01/03:00:00	3	12.0304
7	40	2013-12-01/04:00:00	4	10.5292
7	40	2013-12-01/05:00:00	5	12.5081
7	40	2013-12-01/06:00:00	6	10.3934
7	40	2013-12-01/07:00:00	7	9.7851
7	40	2013-12-01/08:00:00	8	13.9219
7	40	2013-12-01/09:00:00	9	9.9884
7	40	2013-12-01/10:00:00	10	13.1366
7	40	2013-12-01/11:00:00	11	18.3399
7	40	2013-12-01/12:00:00	12	29.5796
7	40	2013-12-01/13:00:00	13	11.4071
7	40	2013-12-01/14:00:00	14	9.4788
7	40	2013-12-01/15:00:00	15	3.4857
7	40	2013-12-01/16:00:00	16	3.7242
7	40	2013-12-01/17:10:00	17	2.3300
7	41	2013-11-30/18:30:00	18	0.0338
7	41	2013-12-01/03:40:00	3	2.2362
7	41	2013-12-01/04:50:00	4	0.0040
7	41	2013-12-01/05:40:00	5	1.1177
7	41	2013-12-01/06:00:00	6	0.1592
7	41	2013-12-01/07:00:00	7	0.1611
7	41	2013-12-01/08:00:00	8	0.0995
7	41	2013-12-01/09:10:00	9	0.0231
7	41	2013-12-01/10:00:00	10	1.6043
7	41	2013-12-01/11:00:00	11	14.5796
7	41	2013-12-01/12:00:00	12	1.4533
7	41	2013-12-01/13:10:00	13	0.0028
7	41	2013-12-01/16:00:00	16	0.3760
7	41	2013-12-01/17:00:00	17	0.7520
7	43	2013-12-01/04:50:00	4	0.7779
7	43	2013-12-01/05:10:00	5	1.5587
7	43	2013-12-01/09:20:00	9	1.1604
7	43	2013-12-01/11:40:00	11	0.6193
7	43	2013-12-01/13:00:00	13	0.9443
7	43	2013-12-01/14:20:00	14	2.8352
7	43	2013-12-01/15:00:00	15	0.9443
7	44	2013-12-01/01:50:00	1	0.1327
7	44	2013-12-01/04:00:00	4	0.0148
7	44	2013-12-01/05:10:00	5	0.4385
7	44	2013-12-01/06:10:00	6	0.5914
7	44	2013-12-01/08:00:00	8	1.3959
7	44	2013-12-01/09:20:00	9	0.0250
7	44	2013-12-01/11:10:00	11	1.5472
7	44	2013-12-01/12:00:00	12	1.2800
7	44	2013-12-01/13:20:00	13	1.1058
7	44	2013-12-01/14:10:00	14	0.0412
7	44	2013-12-01/17:50:00	17	0.6128
7	45	2013-12-01/13:30:00	13	1.6036
7	45	2013-12-01/14:30:00	14	0.1204
7	45	2013-12-01/15:30:00	15	0.4814
7	46	2013-12-01/03:20:00	3	0.4068
7	46	2013-12-01/04:40:00	4	0.6565
7	46	2013-12-01/06:00:00	6	0.8278
7	46	2013-12-01/07:10:00	7	0.1474
7	48	2013-12-01/03:00:00	3	2.1826
7	48	2013-12-01/04:10:00	4	2.8578
7	48	2013-12-01/05:00:00	5	0.8024
7	48	2013-12-01/06:10:00	6	0.4725
7	48	2013-12-01/07:20:00	7	0.8592
7	48	2013-12-01/08:10:00	8	1.4056
7	48	2013-12-01/10:10:00	10	0.1990
7	48	2013-12-01/11:10:00	11	0.1410
7	48	2013-12-01/12:00:00	12	6.0042
7	48	2013-12-01/13:00:00	13	2.2006
7	48	2013-12-01/14:00:00	14	1.9678
7	48	2013-12-01/15:10:00	15	0.6882
7	48	2013-12-01/16:00:00	16	1.1566
7	48	2013-12-01/17:20:00	17	1.4832
7	49	2013-12-01/02:20:00	2	0.0046
7	49	2013-12-01/04:00:00	4	2.7619
7	49	2013-12-01/05:00:00	5	1.9947
7	49	2013-12-01/06:00:00	6	5.6272
7	49	2013-12-01/07:00:00	7	2.1050
7	49	2013-12-01/08:40:00	8	4.4984
7	49	2013-12-01/09:30:00	9	1.4201
7	49	2013-12-01/10:00:00	10	1.8003
7	49	2013-12-01/11:00:00	11	1.9135
7	49	2013-12-01/12:00:00	12	2.6766
7	49	2013-12-01/13:10:00	13	0.1723
7	49	2013-12-01/14:00:00	14	0.1608
7	51	2013-12-01/07:40:00	7	0.1802
7	51	2013-12-01/08:00:00	8	0.2573
7	51	2013-12-01/10:10:00	10	0.7585
7	51	2013-12-01/12:20:00	12	0.2830
7	51	2013-12-01/15:20:00	15	0.0771
7	53	2013-12-01/07:10:00	7	0.0412
7	53	2013-12-01/09:40:00	9	0.0384
7	53	2013-12-01/10:40:00	10	0.0991
7	53	2013-12-01/12:00:00	12	1.7906
7	54	2013-12-01/03:40:00	3	1.4786
7	54	2013-12-01/11:00:00	11	0.0772
7	54	2013-12-01/12:20:00	12	0.0440
7	55	2013-11-30/18:10:00	18	1.7953
7	55	2013-11-30/19:30:00	19	0.0113
7	55	2013-11-30/20:30:00	20	0.0187
7	55	2013-11-30/21:20:00	21	0.0113
7	55	2013-12-01/06:30:00	6	0.1327
7	55	2013-12-01/07:30:00	7	0.8772
7	55	2013-12-01/09:00:00	9	2.1689
7	55	2013-12-01/10:10:00	10	5.4386
7	55	2013-12-01/12:30:00	12	1.0098
7	55	2013-12-01/15:00:00	15	0.1165
7	55	2013-12-01/17:20:00	17	1.9131
7	56	2013-12-01/12:50:00	12	1.1566
7	61	2013-12-01/03:10:00	3	0.0520
7	63	2013-12-01/04:10:00	4	0.0074
7	63	2013-12-01/08:00:00	8	0.0487
7	63	2013-12-01/15:50:00	15	0.0991
7	63	2013-12-01/16:10:00	16	0.1982
7	66	2013-12-01/07:00:00	7	0.7419
7	86	2013-11-30/18:00:00	18	1.8574
7	86	2013-11-30/19:00:00	19	0.0883
7	86	2013-12-01/01:00:00	1	3.2592
7	86	2013-12-01/02:30:00	2	2.9462
7	86	2013-12-01/03:30:00	3	2.0053
7	86	2013-12-01/04:00:00	4	14.6215
7	86	2013-12-01/05:10:00	5	2.6223
7	86	2013-12-01/06:20:00	6	1.1320
7	86	2013-12-01/07:00:00	7	0.4014
7	86	2013-12-01/08:30:00	8	2.2098
7	86	2013-12-01/09:00:00	9	0.2644
7	91	2013-12-01/02:00:00	2	0.1364
7	91	2013-12-01/03:00:00	3	0.1958
7	91	2013-12-01/04:30:00	4	0.0018
7	91	2013-12-01/05:00:00	5	1.1187
7	91	2013-12-01/06:30:00	6	0.0914
7	91	2013-12-01/07:00:00	7	0.2560
7	91	2013-12-01/08:00:00	8	0.0529
7	91	2013-12-01/09:10:00	9	3.8598
7	91	2013-12-01/10:00:00	10	3.3689
7	91	2013-12-01/12:20:00	12	0.4529
7	92	2013-11-30/19:10:00	19	0.0771
7	92	2013-11-30/23:20:00	23	0.9337
7	92	2013-12-01/01:30:00	1	0.3113
7	92	2013-12-01/02:00:00	2	6.1564
7	92	2013-12-01/03:00:00	3	11.4277
7	92	2013-12-01/04:00:00	4	4.4736
7	92	2013-12-01/05:00:00	5	11.6872
7	92	2013-12-01/06:00:00	6	2.4738
7	92	2013-12-01/07:10:00	7	7.3459
7	92	2013-12-01/08:00:00	8	8.2238
7	92	2013-12-01/09:10:00	9	8.6450
7	92	2013-12-01/10:40:00	10	0.0412
7	92	2013-12-01/11:00:00	11	3.0939
7	92	2013-12-01/12:10:00	12	3.9722
7	92	2013-12-01/13:40:00	13	0.4188
7	92	2013-12-01/14:10:00	14	0.8125
7	92	2013-12-01/16:10:00	16	0.2506
7	94	2013-11-30/18:20:00	18	0.0035
7	94	2013-11-30/20:00:00	20	0.0887
7	94	2013-12-01/02:10:00	2	0.1740
7	94	2013-12-01/03:00:00	3	2.7376
7	94	2013-12-01/04:10:00	4	1.0445
7	94	2013-12-01/05:00:00	5	0.0854
7	94	2013-12-01/06:00:00	6	0.3390
7	94	2013-12-01/07:00:00	7	0.1153
7	94	2013-12-01/08:00:00	8	2.9353
7	94	2013-12-01/09:10:00	9	0.5341
7	94	2013-12-01/10:10:00	10	0.1795
7	94	2013-12-01/11:10:00	11	0.2023
7	94	2013-12-01/12:20:00	12	0.0010
7	94	2013-12-01/15:40:00	15	0.0010
7	94	2013-12-01/16:20:00	16	0.0673
7	98	2013-12-01/03:40:00	3	0.0278
7	98	2013-12-01/12:10:00	12	0.8376
7	98	2013-12-01/14:30:00	14	1.1081
7	212	2013-11-30/18:00:00	18	0.0440
7	212	2013-11-30/19:00:00	19	1.1123
7	212	2013-11-30/20:40:00	20	0.0269
7	212	2013-12-01/04:20:00	4	0.0472
7	212	2013-12-01/05:00:00	5	2.2423
7	212	2013-12-01/06:00:00	6	0.8256
7	212	2013-12-01/07:00:00	7	7.0140
7	212	2013-12-01/08:00:00	8	3.8230
7	212	2013-12-01/09:20:00	9	0.2058
7	212	2013-12-01/10:10:00	10	3.9546
7	212	2013-12-01/11:00:00	11	6.3443
7	212	2013-12-01/12:00:00	12	1.6662
7	212	2013-12-01/13:00:00	13	8.2119
7	212	2013-12-01/14:00:00	14	6.3044
7	212	2013-12-01/15:00:00	15	11.6423
7	212	2013-12-01/16:00:00	16	1.5456
7	212	2013-12-01/17:00:00	17	0.0510
7	213	2013-12-01/03:40:00	3	2.9949
7	213	2013-12-01/04:00:00	4	0.8954
7	213	2013-12-01/05:00:00	5	0.8630
7	213	2013-12-01/06:40:00	6	0.6193
7	213	2013-12-01/07:20:00	7	1.3612
7	213	2013-12-01/10:20:00	10	0.3113
7	213	2013-12-01/12:10:00	12	10.3440
7	213	2013-12-01/13:50:00	13	0.0134
7	213	2013-12-01/16:10:00	16	1.8234
7	216	2013-11-30/18:40:00	18	0.4188
7	216	2013-12-01/02:00:00	2	1.2565
7	216	2013-12-01/03:10:00	3	5.0056
7	216	2013-12-01/04:10:00	4	5.5030
7	216	2013-12-01/05:10:00	5	1.8453
7	216	2013-12-01/06:00:00	6	4.9950
7	216	2013-12-01/08:10:00	8	0.0554
7	216	2013-12-01/09:00:00	9	8.8970
7	216	2013-12-01/10:10:00	10	0.4830
7	216	2013-12-01/11:00:00	11	0.9256
7	216	2013-12-01/12:00:00	12	0.7348
7	216	2013-12-01/13:00:00	13	0.3240
7	216	2013-12-01/14:30:00	14	1.8247
7	216	2013-12-01/15:10:00	15	1.3766
7	216	2013-12-01/16:30:00	16	0.4188
7	216	2013-12-01/17:00:00	17	3.1313
7	218	2013-12-01/03:10:00	3	0.0018
7	221	2013-11-30/19:10:00	19	1.1239
7	221	2013-12-01/03:00:00	3	0.0254
7	221	2013-12-01/05:40:00	5	0.0350
7	221	2013-12-01/06:30:00	6	0.0579
7	221	2013-12-01/07:10:00	7	3.2196
7	221	2013-12-01/08:00:00	8	2.9522
7	221	2013-12-01/09:30:00	9	0.0352
7	221	2013-12-01/10:10:00	10	0.0380
7	221	2013-12-01/11:10:00	11	0.6882
7	221	2013-12-01/12:00:00	12	3.6560
7	221	2013-12-01/13:50:00	13	1.1214
7	221	2013-12-01/14:10:00	14	0.6353
7	221	2013-12-01/15:00:00	15	2.2591
7	221	2013-12-01/16:00:00	16	1.4839
7	221	2013-12-01/17:00:00	17	1.3753
7	225	2013-12-01/16:20:00	16	1.1081
7	226	2013-12-01/03:00:00	3	0.0068
7	226	2013-12-01/06:40:00	6	0.0182
7	226	2013-12-01/08:00:00	8	0.0007
7	226	2013-12-01/09:40:00	9	0.0136
7	226	2013-12-01/11:00:00	11	0.0702
7	226	2013-12-01/13:20:00	13	0.5803
7	226	2013-12-01/15:20:00	15	0.1516
7	226	2013-12-01/17:30:00	17	0.0014
7	233	2013-11-30/18:10:00	18	0.0010
7	233	2013-11-30/20:50:00	20	0.0329
7	233	2013-12-01/01:10:00	1	0.0175
7	233	2013-12-01/02:40:00	2	0.0028
7	233	2013-12-01/04:00:00	4	0.1135
7	233	2013-12-01/05:30:00	5	0.0074
7	233	2013-12-01/07:10:00	7	0.8585
7	233	2013-12-01/08:00:00	8	0.0808
7	233	2013-12-01/10:00:00	10	0.0872
7	233	2013-12-01/11:00:00	11	1.1950
7	233	2013-12-01/12:00:00	12	1.1581
7	233	2013-12-01/13:50:00	13	0.0884
7	233	2013-12-01/14:40:00	14	0.0673
7	233	2013-12-01/15:30:00	15	0.0862
7	233	2013-12-01/17:00:00	17	0.0010
7	234	2013-12-01/02:10:00	2	1.0938
7	234	2013-12-01/03:00:00	3	3.8131
7	234	2013-12-01/04:20:00	4	0.3457
7	234	2013-12-01/05:00:00	5	0.6914
7	234	2013-12-01/06:20:00	6	1.3835
7	234	2013-12-01/08:00:00	8	0.1541
7	234	2013-12-01/09:10:00	9	0.5533
7	234	2013-12-01/10:00:00	10	1.1881
7	234	2013-12-01/11:00:00	11	0.4751
7	234	2013-12-01/12:20:00	12	0.0181
7	234	2013-12-01/14:00:00	14	0.1888
7	234	2013-12-01/16:50:00	16	0.0500
7	237	2013-12-01/08:50:00	8	0.0338
7	237	2013-12-01/09:00:00	9	0.0676
7	251	2013-12-01/07:50:00	7	1.5575
7	255	2013-12-01/06:10:00	6	0.0887
7	261	2013-12-01/12:10:00	12	0.0000
7	351	2013-11-30/18:00:00	18	1.2800
7	351	2013-12-01/04:00:00	4	1.6549
7	351	2013-12-01/07:50:00	7	0.6128
7	351	2013-12-01/10:40:00	10	0.2259
7	351	2013-12-01/13:50:00	13	0.2259
7	352	2013-12-01/12:50:00	12	0.0046
7	353	2013-12-01/08:00:00	8	3.3743
7	353	2013-12-01/17:20:00	17	0.4560
7	355	2013-12-01/02:10:00	2	1.5622
7	355	2013-12-01/03:00:00	3	9.0823
7	355	2013-12-01/04:20:00	4	7.0059
7	355	2013-12-01/05:00:00	5	7.6594
7	355	2013-12-01/07:10:00	7	1.4663
7	355	2013-12-01/08:10:00	8	6.3841
7	355	2013-12-01/09:30:00	9	1.0490
7	355	2013-12-01/10:10:00	10	1.7934
7	355	2013-12-01/11:00:00	11	1.7848
7	355	2013-12-01/12:00:00	12	6.7264
7	355	2013-12-01/13:00:00	13	8.6947
7	355	2013-12-01/14:00:00	14	2.4542
7	355	2013-12-01/15:00:00	15	1.8063
7	355	2013-12-01/16:50:00	16	1.1081
7	359	2013-12-01/01:20:00	1	1.2800
7	359	2013-12-01/03:20:00	3	0.1412
7	359	2013-12-01/04:10:00	4	1.7372
7	359	2013-12-01/07:10:00	7	4.4252
7	359	2013-12-01/11:00:00	11	0.0289
7	359	2013-12-01/12:40:00	12	0.3457
7	359	2013-12-01/13:30:00	13	0.1364
7	370	2013-12-01/11:50:00	11	0.3760
7	371	2013-12-01/08:50:00	8	0.6565
7	373	2013-12-01/01:10:00	1	3.0290
7	373	2013-12-01/02:00:00	2	3.6732
7	373	2013-12-01/03:00:00	3	1.2618
7	373	2013-12-01/04:00:00	4	1.6927
7	373	2013-12-01/05:00:00	5	4.9812
7	373	2013-12-01/06:00:00	6	0.7041
7	373	2013-12-01/07:20:00	7	1.3735
7	373	2013-12-01/08:00:00	8	0.6786
7	373	2013-12-01/09:00:00	9	2.4158
7	373	2013-12-01/10:00:00	10	1.9935
7	373	2013-12-01/11:00:00	11	0.6814
7	373	2013-12-01/12:00:00	12	1.2142
7	373	2013-12-01/13:10:00	13	0.0141
7	373	2013-12-01/14:10:00	14	1.6554
7	373	2013-12-01/15:10:00	15	2.3065
7	375	2013-12-01/04:10:00	4	1.7622
7	375	2013-12-01/06:00:00	6	0.5100
7	375	2013-12-01/07:30:00	7	0.0106
7	375	2013-12-01/09:20:00	9	1.9070
7	375	2013-12-01/13:00:00	13	2.3789
7	377	2013-12-01/12:40:00	12	0.0126
7	380	2013-11-30/19:30:00	19	1.1173
7	380	2013-12-01/01:00:00	1	8.1135
7	380	2013-12-01/02:00:00	2	14.2060
7	380	2013-12-01/03:00:00	3	25.4766
7	380	2013-12-01/04:00:00	4	9.1973
7	380	2013-12-01/05:00:00	5	15.4633
7	380	2013-12-01/06:00:00	6	18.5406
7	380	2013-12-01/07:00:00	7	19.2068
7	380	2013-12-01/08:00:00	8	18.6704
7	380	2013-12-01/09:00:00	9	14.3587
7	380	2013-12-01/10:00:00	10	10.4624
7	380	2013-12-01/11:00:00	11	24.5378
7	380	2013-12-01/12:00:00	12	10.6806
7	380	2013-12-01/13:00:00	13	12.0078
7	380	2013-12-01/14:00:00	14	9.1454
7	380	2013-12-01/15:00:00	15	8.6324
7	380	2013-12-01/16:00:00	16	2.7580
7	380	2013-12-01/17:00:00	17	0.1364
7	381	2013-12-01/02:50:00	2	1.1081
7	381	2013-12-01/03:10:00	3	1.1550
7	381	2013-12-01/05:30:00	5	0.8672
7	381	2013-12-01/06:00:00	6	2.9575
7	381	2013-12-01/08:10:00	8	1.4302
7	381	2013-12-01/09:30:00	9	0.0088
7	381	2013-12-01/10:00:00	10	0.6914
7	381	2013-12-01/11:10:00	11	0.0715
7	381	2013-12-01/12:00:00	12	1.4302
7	385	2013-12-01/02:40:00	2	0.0500
7	385	2013-12-01/05:30:00	5	0.0424
7	385	2013-12-01/07:30:00	7	0.0950
7	385	2013-12-01/09:20:00	9	1.4418
7	385	2013-12-01/12:10:00	12	0.0142
7	385	2013-12-01/14:10:00	14	0.7349
7	386	2013-12-01/02:20:00	2	0.0114
7	386	2013-12-01/10:30:00	10	0.0142
7	387	2013-12-01/03:30:00	3	0.0500
7	387	2013-12-01/05:10:00	5	0.0883
7	387	2013-12-01/07:10:00	7	0.4188
7	387	2013-12-01/09:10:00	9	0.0415
7	387	2013-12-01/10:20:00	10	4.4494
7	387	2013-12-01/11:10:00	11	0.0018
7	387	2013-12-01/14:40:00	14	0.4188
7	389	2013-12-01/05:20:00	5	0.1766
7	389	2013-12-01/07:40:00	7	1.7970
7	389	2013-12-01/10:20:00	10	0.4643
7	389	2013-12-01/11:00:00	11	0.0883
7	420	2013-12-01/03:30:00	3	1.5206
7	420	2013-12-01/06:10:00	6	2.7483
7	420	2013-12-01/09:00:00	9	1.8322
7	420	2013-12-01/11:40:00	11	0.9198
7	420	2013-12-01/12:00:00	12	1.9279
7	420	2013-12-01/13:50:00	13	0.8799
7	420	2013-12-01/14:00:00	14	5.0805
7	420	2013-12-01/16:00:00	16	2.9692
7	421	2013-12-01/06:00:00	6	0.9121
7	421	2013-12-01/08:10:00	8	1.1566
7	421	2013-12-01/10:20:00	10	1.1566
7	421	2013-12-01/11:30:00	11	0.4570
7	421	2013-12-01/12:40:00	12	1.1173
7	421	2013-12-01/13:00:00	13	2.2345
7	880	2013-11-30/18:50:00	18	0.0269
7	880	2013-11-30/23:40:00	23	0.0950
7	880	2013-12-01/01:30:00	1	0.0538
7	880	2013-12-01/02:00:00	2	0.2674
7	880	2013-12-01/03:10:00	3	0.1191
7	880	2013-12-01/04:10:00	4	0.6220
7	880	2013-12-01/05:00:00	5	0.8916
7	880	2013-12-01/06:00:00	6	0.5799
7	880	2013-12-01/07:00:00	7	0.7396
7	880	2013-12-01/08:00:00	8	0.6840
7	880	2013-12-01/09:00:00	9	0.3868
7	880	2013-12-01/10:00:00	10	0.8135
7	880	2013-12-01/11:00:00	11	0.3513
7	880	2013-12-01/12:00:00	12	0.2243
7	880	2013-12-01/14:00:00	14	0.0383
7	880	2013-12-01/16:20:00	16	0.0350
7	880	2013-12-01/17:00:00	17	0.0175
7	961	2013-12-01/11:20:00	11	0.0164
7	971	2013-12-01/03:10:00	3	0.0887
7	1250	2013-12-01/12:20:00	12	0.0966
7	1519	2013-12-01/10:30:00	10	0.3491
7	1604	2013-12-01/12:00:00	12	5.8398
7	1829	2013-12-01/14:10:00	14	0.0231
8	0	2013-11-30/18:10:00	18	2.2774
8	0	2013-11-30/19:00:00	19	2.4185
8	0	2013-11-30/20:00:00	20	0.6718
8	0	2013-11-30/21:00:00	21	3.1539
8	0	2013-11-30/22:00:00	22	0.9080
8	0	2013-11-30/23:00:00	23	0.2159
8	0	2013-12-01/01:00:00	1	13.1866
8	0	2013-12-01/02:00:00	2	20.2019
8	0	2013-12-01/03:00:00	3	48.2003
8	0	2013-12-01/04:00:00	4	38.6109
8	0	2013-12-01/05:00:00	5	43.3735
8	0	2013-12-01/06:00:00	6	39.4752
8	0	2013-12-01/07:00:00	7	33.9478
8	0	2013-12-01/08:00:00	8	42.2666
8	0	2013-12-01/09:00:00	9	20.0712
8	0	2013-12-01/10:00:00	10	40.8922
8	0	2013-12-01/11:00:00	11	33.4709
8	0	2013-12-01/12:00:00	12	27.3074
8	0	2013-12-01/13:00:00	13	37.0598
8	0	2013-12-01/14:00:00	14	23.2940
8	0	2013-12-01/15:00:00	15	39.7475
8	0	2013-12-01/16:00:00	16	11.4338
8	0	2013-12-01/17:00:00	17	9.0997
8	1	2013-11-30/20:20:00	20	1.4349
8	1	2013-12-01/01:50:00	1	1.0041
8	1	2013-12-01/02:20:00	2	2.0082
8	1	2013-12-01/07:50:00	7	0.0384
8	1	2013-12-01/08:50:00	8	1.8413
8	1	2013-12-01/10:30:00	10	1.0041
8	1	2013-12-01/11:00:00	11	5.7776
8	1	2013-12-01/13:00:00	13	2.5400
8	1	2013-12-01/15:10:00	15	0.0092
8	1	2013-12-01/16:20:00	16	0.0279
8	1	2013-12-01/17:00:00	17	2.9122
8	7	2013-12-01/02:00:00	2	1.3074
8	7	2013-12-01/03:20:00	3	1.4008
8	7	2013-12-01/04:00:00	4	1.3064
8	7	2013-12-01/05:50:00	5	0.4832
8	7	2013-12-01/06:40:00	6	0.0088
8	7	2013-12-01/08:10:00	8	0.0451
8	7	2013-12-01/10:00:00	10	1.3739
8	7	2013-12-01/11:10:00	11	0.0681
8	7	2013-12-01/12:30:00	12	2.1931
8	7	2013-12-01/13:00:00	13	5.5483
8	20	2013-11-30/18:00:00	18	0.0083
8	20	2013-12-01/03:10:00	3	4.9880
8	20	2013-12-01/04:50:00	4	0.0083
8	20	2013-12-01/05:30:00	5	0.0247
8	20	2013-12-01/06:40:00	6	0.0083
8	20	2013-12-01/07:30:00	7	0.0330
8	20	2013-12-01/09:00:00	9	0.0295
8	20	2013-12-01/11:10:00	11	1.0059
8	20	2013-12-01/12:00:00	12	0.0673
8	20	2013-12-01/13:50:00	13	0.0164
8	20	2013-12-01/14:00:00	14	1.6212
8	20	2013-12-01/15:30:00	15	0.0568
8	30	2013-11-30/22:10:00	22	0.6482
8	30	2013-12-01/04:20:00	4	0.1099
8	30	2013-12-01/11:20:00	11	1.5560
8	30	2013-12-01/15:00:00	15	0.0030
8	30	2013-12-01/16:40:00	16	0.3639
8	31	2013-12-01/04:10:00	4	1.0156
8	31	2013-12-01/10:00:00	10	0.0279
8	31	2013-12-01/13:10:00	13	0.0105
8	32	2013-12-01/05:00:00	5	0.7577
8	32	2013-12-01/07:30:00	7	2.8414
8	32	2013-12-01/08:10:00	8	0.6738
8	32	2013-12-01/09:20:00	9	1.4945
8	32	2013-12-01/10:00:00	10	2.4479
8	32	2013-12-01/12:00:00	12	0.0082
8	32	2013-12-01/13:50:00	13	1.4560
8	33	2013-12-01/05:00:00	5	3.5007
8	33	2013-12-01/06:10:00	6	0.5184
8	33	2013-12-01/07:00:00	7	3.7515
8	33	2013-12-01/08:00:00	8	5.1839
8	33	2013-12-01/11:20:00	11	3.8428
8	33	2013-12-01/12:20:00	12	0.9368
8	33	2013-12-01/13:20:00	13	1.6278
8	33	2013-12-01/14:30:00	14	0.4753
8	34	2013-11-30/19:00:00	19	2.4185
8	34	2013-12-01/03:10:00	3	0.0742
8	34	2013-12-01/05:10:00	5	0.4141
8	34	2013-12-01/06:30:00	6	1.0047
